agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_ipeds_count
48,I,1370,5,4,5.01,2007,3,N,0,A,0,,,,,,,,,,,,,58,58,,5,5,5,5,-1,-1,1
48,I,1370,5,4,5.01,2010,3,N,0,A,0,,,,,,,,,,,,,58,58,,5,5,5,5,-1,-1,1
48,I,1370,5,4,5.01,2013,3,N,0,A,0,,,,,,,,,,,,,61,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,5.02,2001,3,N,0,A,0,19284,29685,41844,59,26933,38829,57995,55,36128,53608,72639,64,87,87,87,1,1,1,1,1,1,1
48,I,1370,5,4,5.02,2004,3,N,0,A,0,21052,27091,33993,56,29413,36938,50856,63,41565,57811,83915,47,108,108,108,1,1,1,1,1,1,1
48,I,1370,5,4,5.02,2007,3,N,0,A,0,21080,28598,38072,71,25339,37208,49458,77,,,,,135,135,,1,1,1,1,-1,-1,1
48,I,1370,5,4,5.02,2010,3,N,0,A,0,20960,27512,36938,86,28133,39585,58673,64,,,,,151,151,,1,1,1,1,-1,-1,1
48,I,1370,5,4,5.02,2013,3,N,0,A,0,16976,22245,32498,49,,,,,,,,,127,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,9.01,2001,3,N,0,A,0,21725,31484,42437,535,35060,51261,71297,585,44989,62200,97441,535,746,746,746,1,1,1,1,1,1,1
48,I,1370,5,4,9.01,2004,3,N,0,A,0,23313,32700,41491,618,35440,48188,65004,591,45070,64245,95739,400,858,858,858,1,1,1,1,1,1,1
48,I,1370,5,4,9.01,2007,3,N,0,A,0,23380,31133,40538,426,34428,49942,68811,509,,,,,679,679,,1,1,1,1,-1,-1,1
48,I,1370,5,4,9.01,2010,3,N,0,A,0,23687,32754,42219,447,38529,53284,78405,348,,,,,712,712,,1,1,1,1,-1,-1,1
48,I,1370,5,4,9.01,2013,3,N,0,A,0,23240,32947,43857,428,,,,,,,,,924,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,9.04,2001,3,N,0,A,0,20791,28394,37994,508,36001,50616,66322,539,45973,63844,97178,496,703,703,703,1,1,1,1,1,1,1
48,I,1370,5,4,9.04,2004,3,N,0,A,0,22222,31034,40266,555,35123,47579,59597,524,45934,66426,96072,368,789,789,789,1,1,1,1,1,1,1
48,I,1370,5,4,9.04,2007,3,N,0,A,0,20708,27787,35999,491,35607,47923,64445,568,,,,,761,761,,1,1,1,1,-1,-1,1
48,I,1370,5,4,9.04,2010,3,N,0,A,0,22645,31028,39779,507,37916,50985,71731,412,,,,,782,782,,1,1,1,1,-1,-1,1
48,I,1370,5,4,9.04,2013,3,N,0,A,0,24540,32426,43160,284,,,,,,,,,677,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,11.01,2001,3,N,0,A,0,49019,63997,78674,210,64919,80700,100849,229,90614,107353,137605,211,292,292,292,1,1,1,1,1,1,1
48,I,1370,5,4,11.07,2001,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,1370,5,4,11.07,2004,3,N,0,A,0,46673,61852,77665,223,67646,83768,103668,208,84251,115753,156112,164,283,283,283,1,1,1,1,1,1,1
48,I,1370,5,4,11.07,2007,3,N,0,A,0,50856,63217,74759,117,71213,87394,111283,130,,,,,158,158,,1,1,1,1,-1,-1,1
48,I,1370,5,4,11.07,2010,3,N,0,A,0,46841,57789,70697,123,65711,86867,114595,86,,,,,158,158,,1,1,1,1,-1,-1,1
48,I,1370,5,4,11.07,2013,3,N,0,A,0,51951,64679,80669,123,,,,,,,,,254,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,13.13,2001,3,N,0,A,0,,,,,,,,,41565,53108,64493,31,35,35,35,5,5,5,5,1,1,1
48,I,1370,5,4,13.13,2004,3,N,0,A,0,,,,,,,,,,,,,23,23,23,5,5,5,5,5,5,1
48,I,1370,5,4,13.13,2007,3,N,0,A,0,,,,,,,,,,,,,34,34,,5,5,5,5,-1,-1,1
48,I,1370,5,4,13.13,2010,3,N,0,A,0,21166,28870,36344,31,,,,,,,,,38,38,,1,1,5,5,-1,-1,1
48,I,1370,5,4,13.13,2013,3,N,0,A,0,,,,,,,,,,,,,49,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,14.01,2013,3,N,0,A,0,,,,,,,,,,,,,0,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,14.02,2001,3,N,0,A,0,52941,68587,78540,112,63005,78907,96090,122,84542,97391,114420,119,192,192,192,1,1,1,1,1,1,1
48,I,1370,5,4,14.02,2004,3,N,0,A,0,46718,64706,75800,120,71308,85391,98506,132,79594,102242,122931,96,191,191,191,1,1,1,1,1,1,1
48,I,1370,5,4,14.02,2007,3,N,0,A,0,51482,60568,74682,138,67006,80934,95473,140,,,,,193,193,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.02,2010,3,N,0,A,0,50272,63161,72164,140,71231,86293,99180,125,,,,,210,210,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.02,2013,3,N,0,A,0,53827,64885,78224,119,,,,,,,,,238,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.04,2001,3,N,0,A,0,36776,50635,58165,75,52941,68360,84653,96,57770,76053,100571,91,120,120,120,1,1,1,1,1,1,1
48,I,1370,5,4,14.04,2004,3,N,0,A,0,41844,55383,65238,90,52889,63005,76812,81,36848,63005,98974,50,96,96,96,1,1,1,1,1,1,1
48,I,1370,5,4,14.04,2007,3,N,0,A,0,36128,52107,63005,112,55331,67092,80226,128,,,,,142,142,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.04,2010,3,N,0,A,0,39489,49990,60424,132,55813,70079,83446,96,,,,,176,176,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.04,2013,3,N,0,A,0,49102,57811,65833,57,,,,,,,,,117,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.07,2001,3,N,0,A,0,32498,54192,69588,83,50856,70420,85334,70,63749,96405,129630,87,135,135,135,1,1,1,1,1,1,1
48,I,1370,5,4,14.07,2004,3,N,0,A,0,41119,57920,71743,103,61728,80226,107376,104,86424,108649,140922,70,134,134,134,1,1,1,1,1,1,1
48,I,1370,5,4,14.07,2007,3,N,0,A,0,35914,55577,75863,107,57318,80226,107376,96,,,,,149,149,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.07,2010,3,N,0,A,0,50105,66494,83669,114,59576,81491,113850,82,,,,,161,161,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.07,2013,3,N,0,A,0,43798,62674,81111,54,,,,,,,,,127,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.08,2001,3,N,0,A,0,31676,51197,59756,87,57637,70537,85174,102,63005,84653,107207,98,131,131,131,1,1,1,1,1,1,1
48,I,1370,5,4,14.08,2004,3,N,0,A,0,39801,49784,59930,109,53001,72223,87531,91,63005,79278,95739,66,134,134,134,1,1,1,1,1,1,1
48,I,1370,5,4,14.08,2007,3,N,0,A,0,41007,55102,64593,86,53166,66981,83961,117,,,,,171,171,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.08,2010,3,N,0,A,0,27512,42930,57705,136,56895,69033,85444,107,,,,,201,201,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.08,2013,3,N,0,A,0,42123,51511,59877,122,,,,,,,,,231,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.09,2001,3,N,0,A,0,54778,65170,82661,69,69477,86424,106182,85,81333,115048,143636,103,138,138,138,1,1,1,1,1,1,1
48,I,1370,5,4,14.09,2004,3,N,0,A,0,44468,59124,72639,120,70605,84161,102123,114,89879,110067,139646,71,142,142,142,1,1,1,1,1,1,1
48,I,1370,5,4,14.09,2007,3,N,0,A,0,44728,56234,72876,47,67192,81031,98213,64,,,,,66,66,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.09,2010,3,N,0,A,0,49814,61615,75620,94,70207,89376,101168,73,,,,,125,125,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.09,2013,3,N,0,A,0,56641,65387,72336,46,,,,,,,,,112,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.1,2001,3,N,0,A,0,49605,60623,70143,56,58256,73777,88250,63,82685,101645,123662,74,106,106,106,1,1,1,1,1,1,1
48,I,1370,5,4,14.1,2004,3,N,0,A,0,44356,58943,75620,86,65817,79934,100292,99,86313,102774,131918,71,138,138,138,1,1,1,1,1,1,1
48,I,1370,5,4,14.1,2007,3,N,0,A,0,44356,59029,71113,87,67092,82830,99108,112,,,,,136,136,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.1,2010,3,N,0,A,0,47930,58479,75349,70,65982,78847,95473,40,,,,,91,91,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.1,2013,3,N,0,A,0,46673,58943,74915,50,,,,,,,,,124,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.12,2001,3,N,0,A,0,,,,,,,,,,,,,21,21,21,5,5,5,5,5,5,1
48,I,1370,5,4,14.12,2004,3,N,0,A,0,,,,,,,,,,,,,32,32,32,5,5,5,5,5,5,1
48,I,1370,5,4,14.12,2007,3,N,0,A,0,,,,,,,,,,,,,41,41,,5,5,5,5,-1,-1,1
48,I,1370,5,4,14.12,2010,3,N,0,A,0,,,,,,,,,,,,,68,68,,5,5,5,5,-1,-1,1
48,I,1370,5,4,14.12,2013,3,N,0,A,0,,,,,,,,,,,,,64,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,14.14,2001,3,N,0,A,0,,,,,,,,,,,,,16,16,16,5,5,5,5,5,5,1
48,I,1370,5,4,14.14,2004,3,N,0,A,0,36848,54609,64493,34,,,,,,,,,30,30,30,1,1,5,5,5,5,1
48,I,1370,5,4,14.14,2007,3,N,0,A,0,28236,44914,91744,30,,,,,,,,,29,29,,1,1,5,5,-1,-1,1
48,I,1370,5,4,14.14,2010,3,N,0,A,0,26739,39909,49214,50,,,,,,,,,64,64,,1,1,5,5,-1,-1,1
48,I,1370,5,4,14.14,2013,3,N,0,A,0,26739,39369,56544,58,,,,,,,,,132,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.19,2001,3,N,0,A,0,31236,49084,62775,164,56776,72901,87815,184,72084,91448,113106,196,265,265,265,1,1,1,1,1,1,1
48,I,1370,5,4,14.19,2004,3,N,0,A,0,40529,52316,68163,278,60799,75484,94040,282,75010,94740,120873,204,359,359,359,1,1,1,1,1,1,1
48,I,1370,5,4,14.19,2007,3,N,0,A,0,37054,53358,69786,292,56488,71403,88905,351,,,,,447,447,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.19,2010,3,N,0,A,0,41775,55433,67161,247,64281,79684,96428,168,,,,,364,364,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.19,2013,3,N,0,A,0,44656,56456,71890,225,,,,,,,,,484,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,14.43,2007,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,-1,-1,3
48,I,1370,5,4,14.43,2010,3,N,0,A,0,30305,46790,69311,78,66814,87309,99202,42,,,,,111,111,,1,1,1,1,-1,-1,1
48,I,1370,5,4,14.43,2013,3,N,0,A,0,27367,49918,65089,67,,,,,,,,,146,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,16.01,2001,3,N,0,A,0,,,,,,,,,,,,,26,26,26,5,5,5,5,5,5,1
48,I,1370,5,4,16.01,2004,3,N,0,A,0,,,,,,,,,,,,,46,46,46,5,5,5,5,5,5,1
48,I,1370,5,4,16.01,2007,3,N,0,A,0,18398,24421,32711,48,27633,38289,50231,49,,,,,87,87,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.01,2010,3,N,0,A,0,22420,31857,38829,34,28598,42235,53775,46,,,,,104,104,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.01,2013,3,N,0,A,0,20824,28598,32035,31,,,,,,,,,92,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,16.03,2001,3,N,0,A,0,,,,,26739,49605,59350,30,,,,,62,62,62,5,5,1,1,5,5,1
48,I,1370,5,4,16.03,2004,3,N,0,A,0,21508,33382,42961,51,33103,42309,53150,51,38289,54609,94408,40,102,102,102,1,1,1,1,1,1,1
48,I,1370,5,4,16.03,2007,3,N,0,A,0,21850,29443,40821,54,30771,48198,69865,73,,,,,133,133,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.03,2010,3,N,0,A,0,18600,27126,43240,47,34793,52107,71640,51,,,,,147,147,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.03,2013,3,N,0,A,0,17677,26224,46556,45,,,,,,,,,163,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,16.05,2001,3,N,0,A,0,,,,,38289,48667,59485,34,45305,58673,87973,37,56,56,56,5,5,1,1,1,1,1
48,I,1370,5,4,16.05,2004,3,N,0,A,0,,,,,,,,,,,,,48,48,48,5,5,5,5,5,5,1
48,I,1370,5,4,16.05,2007,3,N,0,A,0,,,,,,,,,,,,,36,36,,5,5,5,5,-1,-1,1
48,I,1370,5,4,16.05,2010,3,N,0,A,0,,,,,,,,,,,,,48,48,,5,5,5,5,-1,-1,1
48,I,1370,5,4,16.05,2013,3,N,0,A,0,,,,,,,,,,,,,34,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,16.09,2001,3,N,0,A,0,19522,27802,40855,200,32524,46177,64196,226,38919,54192,79752,207,365,365,365,1,1,1,1,1,1,1
48,I,1370,5,4,16.09,2004,3,N,0,A,0,20482,29524,38340,233,32772,43922,58185,238,35837,55770,77002,161,380,380,380,1,1,1,1,1,1,1
48,I,1370,5,4,16.09,2007,3,N,0,A,0,20108,27061,35744,217,30092,41855,54848,273,,,,,430,430,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.09,2010,3,N,0,A,0,19848,27372,37896,232,34094,44774,62734,232,,,,,439,439,,1,1,1,1,-1,-1,1
48,I,1370,5,4,16.09,2013,3,N,0,A,0,21371,31236,40068,146,,,,,,,,,333,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,16.12,2001,3,N,0,A,0,,,,,,,,,,,,,31,31,31,5,5,5,5,5,5,1
48,I,1370,5,4,16.12,2004,3,N,0,A,0,,,,,,,,,,,,,46,46,46,5,5,5,5,5,5,1
48,I,1370,5,4,16.12,2007,3,N,0,A,0,,,,,25194,33993,48823,30,,,,,58,58,,5,5,1,1,-1,-1,1
48,I,1370,5,4,16.12,2010,3,N,0,A,0,,,,,,,,,,,,,44,44,,5,5,5,5,-1,-1,1
48,I,1370,5,4,16.12,2013,3,N,0,A,0,,,,,,,,,,,,,54,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,23.01,2001,3,N,0,A,0,18595,25967,36065,354,29750,43525,56494,408,37081,51178,69661,402,666,666,666,1,1,1,1,1,1,1
48,I,1370,5,4,23.01,2004,3,N,0,A,0,18112,25856,35541,426,29353,41151,55964,429,40573,55190,74881,290,686,686,686,1,1,1,1,1,1,1
48,I,1370,5,4,23.01,2007,3,N,0,A,0,18434,26963,38632,345,26717,38186,52274,432,,,,,707,707,,1,1,1,1,-1,-1,1
48,I,1370,5,4,23.01,2010,3,N,0,A,0,19647,26141,35551,436,29649,41733,54567,377,,,,,833,833,,1,1,1,1,-1,-1,1
48,I,1370,5,4,23.01,2013,3,N,0,A,0,19790,26519,38937,238,,,,,,,,,631,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,24.01,2001,3,N,0,A,0,19298,25826,38829,62,27126,38681,52246,85,29250,48935,74536,84,126,126,126,1,1,1,1,1,1,1
48,I,1370,5,4,24.01,2004,3,N,0,A,0,18885,24962,30573,53,25889,34526,46087,74,34259,53984,68478,49,122,122,122,1,1,1,1,1,1,1
48,I,1370,5,4,24.01,2007,3,N,0,A,0,19766,27048,36488,43,24846,35701,48953,73,,,,,97,97,,1,1,1,1,-1,-1,1
48,I,1370,5,4,24.01,2010,3,N,0,A,0,18369,25967,38721,88,28115,41844,57995,81,,,,,158,158,,1,1,1,1,-1,-1,1
48,I,1370,5,4,24.01,2013,3,N,0,A,0,17197,22572,27126,35,,,,,,,,,102,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,26.01,2001,3,N,0,A,0,18852,26012,36043,242,30353,44137,58673,258,43555,60298,93342,304,523,523,523,1,1,1,1,1,1,1
48,I,1370,5,4,26.02,2001,3,N,0,A,0,18905,27576,36331,269,30092,45082,67202,245,44705,73555,112177,317,523,523,523,1,1,1,1,1,1,1
48,I,1370,5,4,26.02,2004,3,N,0,A,0,20666,28105,37517,103,28924,44635,59877,81,44542,69311,111100,79,172,172,172,1,1,1,1,1,1,1
48,I,1370,5,4,26.02,2007,3,N,0,A,0,21427,29812,39369,122,27181,46193,63817,120,,,,,215,215,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.02,2010,3,N,0,A,0,21139,29173,38018,115,31205,41565,59801,85,,,,,258,258,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.02,2013,3,N,0,A,0,22306,32498,39609,63,,,,,,,,,218,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,26.04,2001,3,N,0,A,0,,,,,,,,,,,,,,,,5,5,5,5,5,5,3
48,I,1370,5,4,26.04,2004,3,N,0,A,0,19415,26675,36179,247,31857,45175,61814,188,43333,66285,106198,199,419,419,419,1,1,1,1,1,1,1
48,I,1370,5,4,26.04,2007,3,N,0,A,0,20874,26880,36836,269,30590,44244,63546,226,,,,,473,473,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.04,2010,3,N,0,A,0,19105,26322,36713,223,30460,44418,59402,166,,,,,480,480,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.04,2013,3,N,0,A,0,18815,25119,34989,152,,,,,,,,,411,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,26.09,2004,3,N,0,A,0,18375,25054,35505,187,35688,51690,65628,201,42542,66259,97642,135,276,276,276,1,1,1,1,1,1,1
48,I,1370,5,4,26.09,2007,3,N,0,A,0,19199,25493,33159,398,30638,46173,61516,446,,,,,704,704,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.09,2010,3,N,0,A,0,18639,24755,31643,408,34580,48348,65270,299,,,,,871,871,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.09,2013,3,N,0,A,0,18719,24441,31857,348,,,,,,,,,937,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,26.13,2001,3,N,0,A,0,18771,24863,33993,30,38829,59124,91744,41,37208,57318,88527,49,,,,1,1,1,1,1,1,3
48,I,1370,5,4,26.13,2004,3,N,0,A,0,18100,25686,34704,272,27236,45026,60176,235,42682,58614,91078,216,472,472,472,1,1,1,1,1,1,1
48,I,1370,5,4,26.13,2007,3,N,0,A,0,18591,24492,36815,165,28541,42402,60169,186,,,,,334,334,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.13,2010,3,N,0,A,0,18522,24983,35060,200,26564,40233,59079,151,,,,,378,378,,1,1,1,1,-1,-1,1
48,I,1370,5,4,26.13,2013,3,N,0,A,0,19190,24885,35060,184,,,,,,,,,514,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,26.15,2013,3,N,0,A,0,19269,24904,30228,43,,,,,,,,,112,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,27.01,2001,3,N,0,A,0,20433,28598,42868,79,35060,44666,62111,81,49270,66933,101406,90,126,126,126,1,1,1,1,1,1,1
48,I,1370,5,4,27.01,2004,3,N,0,A,0,22466,32284,46966,69,34793,52733,84210,83,52733,79467,124271,53,139,139,139,1,1,1,1,1,1,1
48,I,1370,5,4,27.01,2007,3,N,0,A,0,23745,37980,53358,102,34348,50648,66981,133,,,,,199,199,,1,1,1,1,-1,-1,1
48,I,1370,5,4,27.01,2010,3,N,0,A,0,24615,37896,51482,105,38018,57318,78803,67,,,,,185,185,,1,1,1,1,-1,-1,1
48,I,1370,5,4,27.01,2013,3,N,0,A,0,23571,35934,48432,83,,,,,,,,,232,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,27.03,2001,3,N,0,A,0,,,,,38289,72639,97959,34,60771,94408,137605,33,40,40,40,5,5,1,1,1,1,1
48,I,1370,5,4,27.03,2004,3,N,0,A,0,27048,44914,73904,50,60771,84653,97071,50,44356,104749,154192,35,67,67,67,1,1,1,1,1,1,1
48,I,1370,5,4,27.03,2007,3,N,0,A,0,36128,51273,77191,52,45618,73271,97737,51,,,,,82,82,,1,1,1,1,-1,-1,1
48,I,1370,5,4,27.03,2010,3,N,0,A,0,27512,55383,69311,52,57318,82440,104935,50,,,,,102,102,,1,1,1,1,-1,-1,1
48,I,1370,5,4,27.03,2013,3,N,0,A,0,34847,48935,65486,54,,,,,,,,,112,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,30.2,2001,3,N,0,A,0,,,,,36848,48041,72639,40,52107,67313,101964,38,,,,5,5,1,1,1,1,3
48,I,1370,5,4,30.2,2004,3,N,0,A,0,19634,28880,39974,287,34099,49401,63402,274,53150,74536,104749,193,481,481,481,1,1,1,1,1,1,1
48,I,1370,5,4,30.2,2007,3,N,0,A,0,20624,28802,38649,241,31290,43990,62012,308,,,,,516,516,,1,1,1,1,-1,-1,1
48,I,1370,5,4,30.2,2010,3,N,0,A,0,20092,29374,40101,338,34633,47092,64358,300,,,,,696,696,,1,1,1,1,-1,-1,1
48,I,1370,5,4,30.2,2013,3,N,0,A,0,21251,30288,43732,238,,,,,,,,,639,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,30.99,2001,3,N,0,A,0,,,,,,,,,,,,,18,18,18,5,5,5,5,5,5,1
48,I,1370,5,4,30.99,2004,3,N,0,A,0,,,,,,,,,,,,,23,23,23,5,5,5,5,5,5,1
48,I,1370,5,4,30.99,2007,3,N,0,A,0,,,,,,,,,,,,,21,21,,5,5,5,5,-1,-1,1
48,I,1370,5,4,30.99,2010,3,N,0,A,0,,,,,,,,,,,,,20,20,,5,5,5,5,-1,-1,1
48,I,1370,5,4,30.99,2013,3,N,0,A,0,,,,,,,,,,,,,20,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,31.05,2001,3,N,0,A,0,19256,26109,34994,233,31523,47383,63855,248,44276,62579,89080,284,418,418,418,1,1,1,1,1,1,1
48,I,1370,5,4,31.05,2004,3,N,0,A,0,15090,24421,33993,44,38289,55964,79142,56,39729,67646,103746,58,113,113,113,1,1,1,1,1,1,1
48,I,1370,5,4,38.01,2001,3,N,0,A,0,18680,24201,36560,54,28288,42309,68478,73,45082,60771,93742,65,120,120,120,1,1,1,1,1,1,1
48,I,1370,5,4,38.01,2004,3,N,0,A,0,18011,24035,36668,108,29685,49605,68201,96,39099,62508,105306,91,203,203,203,1,1,1,1,1,1,1
48,I,1370,5,4,38.01,2007,3,N,0,A,0,18999,26817,37448,85,28348,41342,56234,122,,,,,189,189,,1,1,1,1,-1,-1,1
48,I,1370,5,4,38.01,2010,3,N,0,A,0,20450,28164,41565,105,25838,43575,70309,87,,,,,218,218,,1,1,1,1,-1,-1,1
48,I,1370,5,4,38.01,2013,3,N,0,A,0,20726,26669,38018,58,,,,,,,,,193,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,38.02,2001,3,N,0,A,0,20335,27048,52733,31,18771,25194,37208,31,,,,,56,56,56,1,1,1,1,5,5,1
48,I,1370,5,4,38.02,2004,3,N,0,A,0,,,,,23021,28236,40089,33,,,,,56,56,56,5,5,1,1,5,5,1
48,I,1370,5,4,38.02,2007,3,N,0,A,0,,,,,,,,,,,,,39,39,,5,5,5,5,-1,-1,1
48,I,1370,5,4,38.02,2010,3,N,0,A,0,,,,,,,,,,,,,42,42,,5,5,5,5,-1,-1,1
48,I,1370,5,4,38.02,2013,3,N,0,A,0,,,,,,,,,,,,,30,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,40.02,2001,3,N,0,A,0,,,,,,,,,,,,,12,12,12,5,5,5,5,5,5,1
48,I,1370,5,4,40.02,2004,3,N,0,A,0,17067,32569,47260,42,32925,52107,78329,41,,,,,59,59,59,1,1,1,1,5,5,1
48,I,1370,5,4,40.02,2007,3,N,0,A,0,,,,,32498,42123,55964,35,,,,,61,61,,5,5,1,1,-1,-1,1
48,I,1370,5,4,40.02,2010,3,N,0,A,0,18380,24808,37208,33,,,,,,,,,69,69,,1,1,5,5,-1,-1,1
48,I,1370,5,4,40.02,2013,3,N,0,A,0,14271,22876,35416,30,,,,,,,,,94,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,40.05,2001,3,N,0,A,0,20140,29995,43798,38,32124,47260,67924,33,47260,65982,106421,38,61,61,61,1,1,1,1,1,1,1
48,I,1370,5,4,40.05,2004,3,N,0,A,0,,,,,,,,,,,,,46,46,46,5,5,5,5,5,5,1
48,I,1370,5,4,40.05,2007,3,N,0,A,0,22534,32925,40728,39,30047,47930,73587,39,,,,,64,64,,1,1,1,1,-1,-1,1
48,I,1370,5,4,40.05,2010,3,N,0,A,0,21097,27048,38072,31,,,,,,,,,68,68,,1,1,5,5,-1,-1,1
48,I,1370,5,4,40.05,2013,3,N,0,A,0,,,,,,,,,,,,,62,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,40.06,2001,3,N,0,A,0,,,,,35416,48041,64196,30,38289,54609,86129,32,61,61,61,5,5,1,1,1,1,1
48,I,1370,5,4,40.06,2004,3,N,0,A,0,19455,28055,36938,41,32925,51106,71391,35,,,,,66,66,66,1,1,1,1,5,5,1
48,I,1370,5,4,40.06,2007,3,N,0,A,0,,,,,38289,65982,113106,36,,,,,45,45,,5,5,1,1,-1,-1,1
48,I,1370,5,4,40.06,2010,3,N,0,A,0,23005,33993,48432,57,31495,53775,68756,47,,,,,115,115,,1,1,1,1,-1,-1,1
48,I,1370,5,4,40.06,2013,3,N,0,A,0,21508,32124,51857,63,,,,,,,,,146,,,1,1,-1,-1,-1,-1,1
48,I,1370,5,4,40.08,2001,3,N,0,A,0,19987,26933,42123,33,40728,53775,72306,37,59011,82440,115786,37,60,60,60,1,1,1,1,1,1,1
48,I,1370,5,4,40.08,2004,3,N,0,A,0,20368,32284,44356,33,40449,57318,80226,36,39369,67646,89746,47,95,95,95,1,1,1,1,1,1,1
48,I,1370,5,4,40.08,2007,3,N,0,A,0,22876,40449,68201,40,38829,61516,86867,37,,,,,79,79,,1,1,1,1,-1,-1,1
48,I,1370,5,4,40.08,2010,3,N,0,A,0,24936,31236,44914,44,,,,,,,,,96,96,,1,1,5,5,-1,-1,1
48,I,1370,5,4,40.08,2013,3,N,0,A,0,,,,,,,,,,,,,104,,,5,5,-1,-1,-1,-1,1
48,I,1370,5,4,42.01,2001,3,N,0,A,0,18967,26055,35318,708,30059,42745,57152,736,39389,53827,77403,772,1128,1128,1128,1,1,1,1,1,1,1
48,I,1370,5,4,42.01,2004,3,N,0,A,0,19425,26651,35402,910,29531,40481,54192,877,39486,55219,76362,615,1422,1422,1422,1,1,1,1,1,1,1
48,I,1370,5,4,42.01,2007,3,N,0,A,0,19688,26603,36298,889,28549,41156,53969,1012,,,,,1537,1537,,1,1,1,1,-1,-1,1
